learner_id,gender,age,education_level,course_type,learning_mode,region,device_type,study_hours_per_week,videos_watched,forum_posts,assignments_completed_score,quiz_score,engagement_score,final_score,participation_level,completion_status,performance_category
LRN03071,Male,18,Undergraduate,Programming,Self-paced,Giza,Laptop,10.1,24 videos,5,75.5,75.4,82,76.19613243,High,Completed,Very Good
LRN03072,Female,28,Graduate,Data Analysis,Blended,Cairo,Laptop,9.9,20 videos,5,70.6,80.8,77.5,70.23772246,High,Completed,Very Good
LRN03073,Female,20,Undergraduate,Design,Instructor-led,Other,Laptop,9.4,30 videos,2,68.2,97,81.3,71.79056269,High,Completed,Very Good
LRN03074,Female,37,Graduate,Business,Blended,Upper Egypt,Tablet,7.2,23 videos,2,51.7,69,50.5,51.26932406,Medium,Not Completed,Good
LRN03075,Female,28,Undergraduate,Programming,Self-paced,Delta,Laptop,7.2,17 videos,3,66.1,60.4,52.4,57.54021384,Medium,Not Completed,Good
LRN03076,Female,16,Undergraduate,Programming,Instructor-led,Cairo,Mobile,5.8,27 videos,3,71.6,82.4,76.8,60.38637631,Medium,Completed,Good
LRN03077,Female,35,Graduate,Programming,Self-paced,Delta,Mobile,5.1,28 videos,4,71.5,68,59.8,57.06727805,Medium,Not Completed,Good
LRN03078,Male,26,Undergraduate,Data Analysis,Instructor-led,Alexandria,Laptop,12.4,34 videos,6,100,100,100,95.26603147,High,Completed,Excellent
LRN03079,Male,18,Undergraduate,AI Fundamentals,Self-paced,Cairo,Laptop,6.7,14 videos,2,55.8,67.8,38.8,53.38442558,Low,Not Completed,Good
LRN03080,Female,18,High School,Programming,Blended,Upper Egypt,Tablet,2.2,13 videos,6,53.4,54.9,55.9,39.75094078,Medium,Not Completed,Needs Support
LRN03081,Male,22,Undergraduate,AI Fundamentals,Blended,Giza,Laptop,12.4,26 videos,6,94,100,93.4,88.65620259,High,Completed,Excellent
LRN03082,Female,21,Undergraduate,Business,Self-paced,Giza,Mobile,5.4,27 videos,4,90,64.3,59.9,54.59497645,Medium,Not Completed,Good
LRN03083,Female,23,Professional,Data Analysis,Self-paced,Cairo,Mobile,5.3,22 videos,3,69.2,82.2,57.5,62.74270847,Medium,Completed,Good
LRN03084,Female,35,Graduate,Design,Blended,Cairo,Laptop,10.2,22 videos,8,99.4,83,92.5,87.45923859,High,Completed,Excellent
LRN03085,Female,36,Undergraduate,AI Fundamentals,Instructor-led,Other,Laptop,9.7,25 videos,6,65.1,83.8,88.5,71.43200066,High,Completed,Very Good
LRN03086,Male,22,Graduate,Business,Instructor-led,Giza,Laptop,5.5,12 videos,1,44.2,66.2,45.3,42.02044101,Low,Not Completed,Needs Support
LRN03087,Female,27,Graduate,Programming,Instructor-led,Cairo,Mobile,5.6,23 videos,3,70.7,75.6,69.4,61.5400529,Medium,Completed,Good
LRN03088,Male,21,Undergraduate,AI Fundamentals,Instructor-led,Alexandria,Tablet,12.1,34 videos,9,100,85.5,100,85.57733644,High,Completed,Excellent
LRN03089,Female,21,Graduate,Data Analysis,Instructor-led,Delta,Tablet,8.6,17 videos,4,68.2,85.2,72.7,73.750527,Medium,Completed,Very Good
LRN03090,Male,24,Undergraduate,Design,Blended,Upper Egypt,Laptop,7.5,18 videos,5,66.4,67.7,63.3,64.37064157,Medium,Completed,Good
LRN03091,Female,22,Undergraduate,AI Fundamentals,Instructor-led,Other,Mobile,5.9,18 videos,3,68.2,72,66.7,54.86381664,Medium,Not Completed,Good
LRN03092,Female,29,High School,AI Fundamentals,Self-paced,Alexandria,Laptop,3.4,18 videos,5,65.8,83.7,54.6,57.76455903,Medium,Not Completed,Good
LRN03093,Male,30,High School,Data Analysis,Self-paced,Other,Laptop,2.1,18 videos,1,62.4,70.6,46.1,53.17834305,Medium,Not Completed,Good
LRN03094,Male,26,Undergraduate,Data Analysis,Blended,Upper Egypt,Mobile,5.7,21 videos,6,85.3,91.1,74.1,69.56615479,High,Completed,Very Good
LRN03095,Male,29,Graduate,Business,Self-paced,Other,Laptop,8.5,26 videos,5,67.7,67.3,72.4,64.25191607,High,Completed,Good
LRN03096,Female,23,High School,Programming,Self-paced,Delta,Laptop,5.8,21 videos,7,82,89.2,79.8,65.57984464,High,Completed,Very Good
LRN03097,Male,33,Undergraduate,Business,Self-paced,Delta,Laptop,11,32 videos,4,79.4,99.3,92.7,83.25202118,High,Completed,Excellent
LRN03098,Male,33,Professional,Data Analysis,Instructor-led,Delta,Laptop,10.5,30 videos,6,100,96.4,98.5,91.97660481,High,Completed,Excellent
LRN03099,Male,32,Professional,Business,Instructor-led,Delta,Tablet,4.6,16 videos,5,51.9,71.5,63.9,54.72975211,Medium,Not Completed,Good
LRN03100,Female,28,Undergraduate,Programming,Blended,Giza,Mobile,7,23 videos,3,86.5,81.5,74.2,71.46869883,High,Completed,Very Good
LRN03101,Male,48,Professional,Programming,Self-paced,Cairo,Mobile,1,11 videos,1,63.5,44.3,37.8,43.96154268,Low,Not Completed,Needs Support
LRN03102,Female,23,High School,Data Analysis,Self-paced,Delta,Tablet,3.5,17 videos,2,60.7,57.3,44,44.60947969,Medium,Not Completed,Needs Support
LRN03103,Male,31,Undergraduate,Business,Blended,Delta,Mobile,1,6 videos,2,35.8,70,12.6,39.88017367,Low,Not Completed,Needs Support
LRN03104,Male,34,Undergraduate,Data Analysis,Self-paced,Upper Egypt,Mobile,8.5,28 videos,3,77.9,90.1,71.9,72.03719699,High,Completed,Very Good
LRN03105,Female,40,Professional,Programming,Instructor-led,Alexandria,Laptop,9.7,26 videos,4,73.5,78.6,82.9,65.68454487,High,Completed,Very Good
LRN03106,Female,36,Graduate,Business,Self-paced,Giza,Laptop,9.1,23 videos,5,72.9,82.8,73.7,73.73656178,High,Completed,Very Good
LRN03107,Female,27,Graduate,Programming,Self-paced,Cairo,Laptop,10.9,31 videos,6,100,82.4,91.3,87.82462513,High,Completed,Excellent
LRN03108,Male,26,Undergraduate,Data Analysis,Blended,Upper Egypt,Laptop,8.3,22 videos,4,56,83.1,64.5,68.41760974,Medium,Completed,Very Good
LRN03109,Male,33,High School,Business,Blended,Upper Egypt,Mobile,2.9,19 videos,5,76.6,64.4,73.6,63.24127774,High,Completed,Good
LRN03110,Male,35,Undergraduate,AI Fundamentals,Instructor-led,Other,Mobile,8.4,29 videos,5,81.7,79.9,92.5,76.16323596,High,Completed,Very Good
LRN03111,Male,21,Undergraduate,AI Fundamentals,Blended,Alexandria,Mobile,8.3,26 videos,3,94,93.9,86.7,82.15973339,High,Completed,Excellent
LRN03112,Female,32,High School,Business,Blended,Delta,Mobile,7.9,32 videos,7,92.5,73,97,73.92590002,High,Completed,Very Good
LRN03113,Female,35,Undergraduate,Business,Self-paced,Giza,Laptop,8,23 videos,3,56.3,86.8,57.2,58.98189029,Medium,Not Completed,Good
LRN03114,Female,31,Graduate,Business,Instructor-led,Cairo,Tablet,8,31 videos,2,97.2,97.8,81.6,70.92052655,High,Completed,Very Good
LRN03115,Male,24,Undergraduate,Design,Blended,Delta,Mobile,9.4,29 videos,3,71.4,80.1,78.5,61.26821138,High,Completed,Good
LRN03116,Male,24,Undergraduate,Data Analysis,Self-paced,Cairo,Tablet,7.1,18 videos,4,69.1,84.5,54.3,63.46288761,Medium,Completed,Good
LRN03117,Female,18,Graduate,Programming,Self-paced,Cairo,Laptop,9.9,22 videos,3,82.1,84.3,78,67.16803502,High,Completed,Very Good
LRN03118,Female,26,Undergraduate,Business,Blended,Upper Egypt,Laptop,10.8,22 videos,12,95.4,80.2,91,80.83046245,High,Completed,Excellent
LRN03119,Female,32,Undergraduate,AI Fundamentals,Blended,Delta,Laptop,11.1,33 videos,5,89.9,87.8,87,88.22194269,High,Completed,Excellent
LRN03120,Male,21,High School,Data Analysis,Self-paced,Cairo,Laptop,2.8,24 videos,6,57.8,65.6,59.7,35.46346906,Medium,Not Completed,Needs Support
LRN03121,Male,35,Professional,Data Analysis,Blended,Cairo,Mobile,8.2,24 videos,8,84.9,91.4,95.9,74.09252326,High,Completed,Very Good
LRN03122,Male,43,Professional,AI Fundamentals,Self-paced,Cairo,Laptop,5.1,17 videos,1,50.6,49.1,46,54.04439304,Medium,Not Completed,Good
LRN03123,Female,34,Undergraduate,AI Fundamentals,Blended,Cairo,Laptop,7.7,23 videos,2,48.1,77,57.2,60.74612476,Medium,Completed,Good
LRN03124,Female,33,Undergraduate,Business,Instructor-led,Alexandria,Laptop,7.5,26 videos,5,80.5,79.8,86.4,70.7766715,High,Completed,Very Good
LRN03125,Female,33,Undergraduate,Data Analysis,Self-paced,Delta,Tablet,6.1,16 videos,0,51.1,59.4,41.1,44.00555153,Low,Not Completed,Needs Support
LRN03126,Male,32,Undergraduate,AI Fundamentals,Self-paced,Cairo,Laptop,8.3,25 videos,3,65.3,84.8,64.9,68.55407191,Medium,Completed,Very Good
LRN03127,Male,16,High School,Programming,Self-paced,Delta,Laptop,1,20 videos,3,53.3,55,29.9,44.25102448,Low,Not Completed,Needs Support
LRN03128,Male,36,Graduate,Data Analysis,Blended,Delta,Laptop,9.3,29 videos,3,80.2,99.3,74.9,70.87806271,High,Completed,Very Good
LRN03129,Female,22,Undergraduate,Business,Blended,Other,Laptop,8.7,23 videos,6,68.8,83.4,79.4,76.68897346,High,Completed,Very Good
LRN03130,Male,21,Professional,Business,Blended,Other,Laptop,9.2,31 videos,5,68.1,70.9,75.8,66.35231299,High,Completed,Very Good
LRN03131,Female,37,Graduate,Data Analysis,Self-paced,Cairo,Mobile,6,19 videos,2,72.8,75,57.2,65.38071303,Medium,Completed,Very Good
LRN03132,Female,25,High School,Business,Self-paced,Delta,Laptop,4.2,20 videos,3,46.6,74.1,61.3,58.32498837,Medium,Not Completed,Good
LRN03133,Male,25,Undergraduate,Design,Instructor-led,Delta,Laptop,12.9,31 videos,2,100,85.5,100,86.80635439,High,Completed,Excellent
LRN03134,Female,29,Undergraduate,Data Analysis,Instructor-led,Cairo,Laptop,11.9,31 videos,2,76.3,83.2,95.2,78.98215443,High,Completed,Very Good
LRN03135,Female,18,Undergraduate,Programming,Blended,Cairo,Laptop,10.2,27 videos,2,81.4,88.2,72.4,76.44874411,High,Completed,Very Good
LRN03136,Female,25,Graduate,Data Analysis,Self-paced,Cairo,Laptop,11.2,34 videos,8,98.4,80,97,79.17449601,High,Completed,Very Good
LRN03137,Male,21,Undergraduate,Data Analysis,Self-paced,Delta,Mobile,1,7 videos,3,39.8,50.4,6.4,32.91232229,Low,Not Completed,Needs Support
LRN03138,Female,19,Undergraduate,Programming,Instructor-led,Delta,Mobile,5.2,24 videos,4,35.5,73.9,70.9,51.78220308,Medium,Not Completed,Good
LRN03139,Female,30,High School,Design,Blended,Giza,Mobile,6.2,28 videos,9,87.5,84.8,93.5,75.21828928,High,Completed,Very Good
LRN03140,Female,26,Undergraduate,Programming,Blended,Delta,Laptop,6.9,18 videos,7,64.1,74.4,63,68.0045533,Medium,Completed,Very Good
LRN03141,Male,30,Graduate,Data Analysis,Self-paced,Cairo,Mobile,5.7,26 videos,1,67,77.8,53.8,59.11981089,Medium,Not Completed,Good
LRN03142,Male,34,Undergraduate,Data Analysis,Instructor-led,Alexandria,Mobile,8.3,30 videos,0,76.7,88.4,87.6,76.34254025,High,Completed,Very Good
LRN03143,Female,40,High School,AI Fundamentals,Blended,Cairo,Laptop,6.3,24 videos,5,88.9,77.1,82.2,69.8161259,High,Completed,Very Good
LRN03144,Male,30,Graduate,Programming,Blended,Delta,Mobile,6.3,23 videos,5,78.7,77.1,57,61.27086712,Medium,Completed,Good
LRN03145,Female,29,Undergraduate,Business,Self-paced,Giza,Mobile,7.3,27 videos,2,65.6,89.7,67.7,76.81856024,High,Completed,Very Good
LRN03146,Male,28,High School,Design,Blended,Cairo,Mobile,2,20 videos,7,74.1,71.1,65.2,50.72790877,Medium,Not Completed,Good
LRN03147,Male,21,Undergraduate,Programming,Instructor-led,Cairo,Mobile,7.2,25 videos,1,66,71.4,77.9,63.09051861,Medium,Completed,Good
LRN03148,Female,17,Undergraduate,Programming,Instructor-led,Cairo,Laptop,5,10 videos,1,55.6,53.2,53.2,41.15090658,Medium,Not Completed,Needs Support
LRN03149,Male,28,Undergraduate,Data Analysis,Self-paced,Giza,Mobile,8.5,34 videos,4,91.9,84.5,85.3,82.6819649,High,Completed,Excellent
LRN03150,Male,28,Undergraduate,Business,Instructor-led,Upper Egypt,Tablet,6.8,22 videos,2,60.5,66,70.9,57.53710118,Medium,Not Completed,Good
LRN03151,Female,21,Graduate,Data Analysis,Instructor-led,Delta,Laptop,13.6,37 videos,2,95.2,99.5,100,87.16093515,High,Completed,Excellent
LRN03152,Female,38,Undergraduate,Business,Blended,Cairo,Laptop,12.7,30 videos,6,96.2,100,90.4,78.11494176,High,Completed,Very Good
LRN03153,Male,24,High School,Design,Blended,Other,Tablet,3.4,21 videos,4,58.1,62,52.8,57.38639429,Medium,Not Completed,Good
LRN03154,Female,25,High School,Data Analysis,Self-paced,Cairo,Tablet,1.3,19 videos,2,48.2,67.2,44.5,38.87097394,Medium,Not Completed,Needs Support
LRN03155,Male,24,Undergraduate,Business,Instructor-led,Cairo,Mobile,5.5,25 videos,2,55.7,93.5,68.4,67.16379199,Medium,Completed,Very Good
LRN03156,Female,28,Undergraduate,Data Analysis,Instructor-led,Cairo,Laptop,8.6,28 videos,2,69.8,89.9,74.5,75.35389309,Medium,Completed,Very Good
LRN03157,Male,16,Undergraduate,AI Fundamentals,Instructor-led,Cairo,Laptop,6.3,9 videos,4,62.5,75.6,58.4,69.6744864,Medium,Completed,Very Good
LRN03158,Male,29,Graduate,Business,Self-paced,Alexandria,Laptop,11.7,25 videos,3,83.4,84.5,82,73.42870379,High,Completed,Very Good
LRN03159,Male,29,High School,AI Fundamentals,Blended,Giza,,6.4,20 videos,2,69.9,88,72.8,63.6775821,High,Completed,Good
LRN03160,Male,30,Undergraduate,AI Fundamentals,Blended,Giza,Mobile,3.5,12 videos,8,54.1,72.7,53.9,50.41362315,Medium,Not Completed,Good
LRN03161,Female,32,Graduate,Design,Instructor-led,Giza,Laptop,10.2,24 videos,2,80,99.8,85.9,77.32829465,High,Completed,Very Good
LRN03162,Male,32,Graduate,Programming,Instructor-led,Alexandria,Laptop,10.4,20 videos,7,79.7,100,100,73.82690981,High,Completed,Very Good
LRN03163,Female,27,Graduate,Business,Blended,Giza,Laptop,10.5,27 videos,5,73.7,100,84.6,86.92225867,High,Completed,Excellent
LRN03164,Female,28,Undergraduate,AI Fundamentals,Instructor-led,Cairo,Laptop,12.2,28 videos,6,83.8,100,99.2,83.4597485,High,Completed,Excellent
LRN03165,Male,31,Professional,Business,Blended,Alexandria,Laptop,8.3,15 videos,4,64.9,79.2,67.5,63.28662754,High,Completed,Good
LRN03166,Female,22,Professional,Data Analysis,Instructor-led,Delta,Mobile,8.3,29 videos,2,72.2,84.5,83.2,74.04228607,High,Completed,Very Good
LRN03167,Male,16,Graduate,Programming,Self-paced,Cairo,Mobile,1,8 videos,1,46,56.3,20.2,42.97547909,Low,Not Completed,Needs Support
LRN03168,Male,26,Professional,Programming,Self-paced,Giza,Laptop,8.6,19 videos,6,72.2,66.7,68.6,56.19216664,High,Not Completed,Good
LRN03169,Female,27,High School,Data Analysis,Self-paced,Other,Mobile,3.6,20 videos,2,72,58.3,63.7,55.81309569,Medium,Not Completed,Good
LRN03170,Female,17,Graduate,Data Analysis,Blended,Upper Egypt,Laptop,8.1,17 videos,4,85.2,95.8,72.4,69.71107751,High,Completed,Very Good
LRN03171,Female,32,High School,Data Analysis,Instructor-led,Cairo,Mobile,4.8,23 videos,8,100,94,95.3,82.46824173,High,Completed,Excellent
LRN03172,Male,17,Graduate,Business,Instructor-led,Cairo,Laptop,14.6,36 videos,4,85.4,82.3,100,83.29607063,High,Completed,Excellent
LRN03173,Male,18,Undergraduate,Data Analysis,Self-paced,Alexandria,Laptop,9.5,20 videos,2,62.6,78.6,62.4,60.87493985,Medium,Completed,Good
LRN03174,Female,33,Undergraduate,Business,Instructor-led,Cairo,Laptop,12.8,32 videos,7,97,95.5,100,89.08227762,High,Completed,Excellent
LRN03175,Female,34,Graduate,AI Fundamentals,Self-paced,Delta,Mobile,6.8,17 videos,1,69.6,79.7,63.5,64.69393679,Medium,Completed,Good
LRN03176,Male,19,Graduate,Business,Self-paced,Delta,Laptop,9.9,25 videos,3,66.1,90.7,75.1,70.8016057,High,Completed,Very Good
LRN03177,Male,32,High School,Programming,Instructor-led,Alexandria,Laptop,5,23 videos,4,53.3,86.6,66.8,59.97200473,Medium,Not Completed,Good
LRN03178,Male,27,Undergraduate,Programming,Blended,Upper Egypt,Laptop,11.2,33 videos,3,100,95.4,92.1,78.94813479,High,Completed,Very Good
LRN03179,Male,29,High School,Programming,Blended,Alexandria,Laptop,5.8,25 videos,4,71.2,88.5,72,62.36142421,High,Completed,Good
LRN03180,Male,33,Undergraduate,Data Analysis,Self-paced,Giza,Mobile,5,11 videos,2,58.6,87.4,47.2,55.60887527,Medium,Not Completed,Good
LRN03181,Male,17,Graduate,Programming,Self-paced,Delta,Mobile,1,11 videos,1,36.9,49.4,17.4,25.7516102,Low,Not Completed,Needs Support
LRN03182,Male,27,Graduate,Programming,Blended,Cairo,Laptop,6,28 videos,2,72.2,64.3,54.7,53.42855934,Medium,Not Completed,Good
LRN03183,Female,27,Undergraduate,Design,Blended,Other,Laptop,9.7,27 videos,1,81.3,77.1,67.9,68.26921645,High,Completed,Very Good
LRN03184,Male,23,High School,Data Analysis,Instructor-led,Alexandria,Laptop,6.3,28 videos,4,85.4,65.9,88.1,67.51624991,High,Completed,Very Good
LRN03185,Male,20,Undergraduate,AI Fundamentals,Self-paced,Giza,Laptop,9.4,24 videos,4,61.5,82.8,69,68.48338854,High,Completed,Very Good
LRN03186,Female,29,High School,AI Fundamentals,Self-paced,Alexandria,Laptop,3.6,12 videos,4,55.7,63.4,50.4,49.85941732,Medium,Not Completed,Needs Support
LRN03187,Female,27,Professional,Design,Instructor-led,Cairo,Laptop,8.9,24 videos,2,91.8,93.3,83.8,80.08003963,High,Completed,Excellent
LRN03188,Male,32,Undergraduate,Data Analysis,Instructor-led,Giza,Laptop,9.9,26 videos,3,58.7,84.8,82.2,71.3970316,High,Completed,Very Good
LRN03189,Male,16,Undergraduate,AI Fundamentals,Instructor-led,Cairo,Mobile,7.8,30 videos,6,79.5,89.8,92,71.36056065,High,Completed,Very Good
LRN03190,Male,35,Graduate,Programming,Self-paced,Other,Laptop,4.9,21 videos,2,47.9,69.1,43.6,44.63377776,Medium,Not Completed,Needs Support
LRN03191,Female,20,Graduate,Data Analysis,Instructor-led,Cairo,Laptop,7.4,18 videos,2,72.4,71.5,57.2,58.61894533,Medium,Not Completed,Good
LRN03192,Male,27,Undergraduate,Design,Self-paced,Cairo,Mobile,1,7 videos,0,22.1,45.9,10.8,21.06398011,Low,Not Completed,Needs Support
LRN03193,Female,20,High School,Design,Blended,Giza,Tablet,3.5,23 videos,10,64,60.1,73.8,45.82965216,High,Not Completed,Needs Support
LRN03194,Male,33,Graduate,Programming,Self-paced,Cairo,Laptop,8.1,18 videos,2,70,75.6,62.1,65.73993398,Medium,Completed,Very Good
LRN03195,Male,20,Professional,Business,Instructor-led,Delta,Laptop,10.1,30 videos,0,72.7,70.7,84.2,62.84840867,High,Completed,Good
LRN03196,Male,23,Undergraduate,Design,Instructor-led,Cairo,Laptop,6.5,16 videos,1,52,63.3,46.8,58.77303152,Low,Not Completed,Good
LRN03197,Male,36,Graduate,Data Analysis,Self-paced,Cairo,Laptop,8,21 videos,3,54.7,75,57.7,58.69183824,Medium,Not Completed,Good
LRN03198,Male,27,High School,Design,Blended,Other,Laptop,6.7,27 videos,6,82.6,74.1,75.1,59.45637113,High,Not Completed,Good
LRN03199,Female,30,Undergraduate,AI Fundamentals,Blended,Other,Tablet,5.9,11 videos,5,63.3,74.9,50.2,60.1346666,Medium,Completed,Good
LRN03200,Male,21,Undergraduate,Data Analysis,Self-paced,Alexandria,Mobile,8.2,27 videos,5,80.1,94.1,83.1,76.30638882,High,Completed,Very Good
LRN03201,Male,31,Undergraduate,AI Fundamentals,Instructor-led,Giza,Laptop,6.2,16 videos,1,58.5,77.1,64.3,60.88490629,Medium,Completed,Good
LRN03202,Male,34,Undergraduate,Business,Instructor-led,Upper Egypt,Laptop,1,9 videos,3,34.5,54.4,31,32.17716784,Low,Not Completed,Needs Support
LRN03203,Male,32,Graduate,AI Fundamentals,Blended,Alexandria,Laptop,4.6,16 videos,2,59.1,64.1,43.1,44.85377108,Medium,Not Completed,Needs Support
LRN03204,Female,16,High School,Design,Instructor-led,Delta,Laptop,5.4,28 videos,3,72.6,75.9,80.3,57.78864674,High,Not Completed,Good
LRN03205,Female,36,Undergraduate,Business,Blended,Cairo,Laptop,5.5,17 videos,5,47.3,49,48.3,36.62499443,Medium,Not Completed,Needs Support
LRN03206,Male,22,Graduate,Business,Instructor-led,Upper Egypt,Tablet,8.9,25 videos,1,73.1,68.5,74.5,57.42950082,Medium,Not Completed,Good
LRN03207,Male,31,Graduate,Data Analysis,Self-paced,Upper Egypt,Tablet,8.7,19 videos,3,80.3,92,67,70.84799487,High,Completed,Very Good
LRN03208,Female,35,Undergraduate,Data Analysis,Instructor-led,Alexandria,Mobile,7.8,29 videos,7,84.3,91.8,91.8,77.54696337,High,Completed,Very Good
LRN03209,Male,28,High School,Design,Instructor-led,Delta,Laptop,7.3,26 videos,6,88.4,82.1,100,68.93959852,High,Completed,Very Good
LRN03210,Female,26,Professional,Data Analysis,Self-paced,Delta,Laptop,6.7,22 videos,4,34.8,60.4,51.9,50.09338939,Medium,Not Completed,Good
LRN03211,Male,23,Graduate,Data Analysis,Blended,Alexandria,Mobile,9.4,26 videos,11,83.7,94.3,97,81.55822373,High,Completed,Excellent
LRN03212,Female,43,High School,Programming,Self-paced,Other,Mobile,3.3,25 videos,3,84.6,76.9,63.3,75.50058485,Medium,Completed,Very Good
LRN03213,Female,18,Professional,Business,Self-paced,Delta,Tablet,7.9,21 videos,4,73.8,79.1,59.8,62.38950607,Medium,Completed,Good
LRN03214,Male,27,Undergraduate,Design,Blended,Giza,Laptop,11.9,32 videos,6,80.6,97.6,85.2,92.0348569,High,Completed,Excellent
LRN03215,Female,21,Undergraduate,Data Analysis,Instructor-led,Delta,Mobile,6.4,22 videos,3,56,66,77.8,61.50992568,Medium,Completed,Good
LRN03216,Male,32,Graduate,Business,Blended,Giza,Laptop,5.8,15 videos,10,55.6,78.2,62,48.51328431,Medium,Not Completed,Needs Support
LRN03217,Male,33,Graduate,Data Analysis,Instructor-led,Alexandria,Laptop,8.8,26 videos,4,65.5,74.8,80,59.64164472,High,Not Completed,Good
LRN03218,Female,20,High School,Design,Blended,Other,Mobile,2.7,17 videos,6,81,70.8,63.5,61.47975381,Medium,Completed,Good
LRN03219,Female,22,High School,Programming,Instructor-led,Alexandria,Laptop,5.4,21 videos,8,86.6,64.1,93.6,58.38704375,High,Not Completed,Good
LRN03220,Male,16,Undergraduate,Data Analysis,Self-paced,Other,Laptop,8.1,21 videos,3,94.1,88.2,70.1,70.41371653,High,Completed,Very Good
LRN03221,Female,20,High School,Programming,Instructor-led,Cairo,Laptop,5.5,25 videos,0,69.2,73.1,73.5,54.023312,Medium,Not Completed,Good
